,brand,model,price,year,transmission,fuelConsumption,tax,mileage,fueltype,color,variant
32276,Toyota, C-HR,"£16,000",2021,Automatic,57.7 mpg,Tax: £170,"Mileage: 43,912",Hybrid,white,"1.8 VVT-h GPF Icon SUV 5dr Petrol Hybrid CVT Euro 6 (s/s) (122 ps) Lane Assist,Parking Camera"
32277,Toyota, C-HR,"£15,500",2020,Automatic,57.7 mpg,Tax: £170,"Mileage: 49,182",Hybrid,white,"1.8 VVT-h Design SUV 5dr Petrol Hybrid CVT Euro 6 (s/s) (122 ps) Android Auto,Apple CarPlay"
32278,Toyota, RAV4,"£28,990",2020,Automatic,48.7 mpg,Tax: £170,"Mileage: 14,298",Hybrid,white,4 2.5 VVT-i Hybrid Excel 5dr CVT 2WD
32279,Toyota, C-HR,"£16,690",2018,Automatic,72.4 mpg,Tax: £170,"Mileage: 10,000",Other,white,1.8 EXCEL 5d 122 BHP
32280,Toyota, Yaris,"£14,390",2021,Automatic,68.9 mpg,Tax: £170,"Mileage: 15,000",Other,white,1.5 ICON FHEV 5d 114 BHP
32281,Toyota, Yaris,"£14,590",2021,Automatic,68.9 mpg,Tax: £170,"Mileage: 20,000",Other,white,1.5 ICON FHEV 5d 114 BHP
32282,Toyota, Corolla,"£15,190",2022,Automatic,62.8 mpg,Tax: £170,"Mileage: 37,000",Other,white,1.8 ICON TECH 5d 121 BHP
32283,Toyota, Aygo,"£15,980",2023,Automatic,56.5 mpg,Tax: £180,"Mileage: 2,565",Petrol,white,X 1.0 VVT-i Edge x-shift Euro 6 (s/s) 5dr PARKING PACK
32370,Toyota, C-HR,"£24,980",2023,Automatic,57.7 mpg,Tax: £170,"Mileage: 5,467",Hybrid,white,1.8 VVT-h Design CVT Euro 6 (s/s) 5dr Ex Demonstrator
32371,Toyota, Aygo,"£15,980",2023,Automatic,56.5 mpg,Tax: £180,"Mileage: 2,565",Petrol,white,X 1.0 VVT-i Edge x-shift Euro 6 (s/s) 5dr PARKING PACK
32372,Toyota, Aygo,"£16,920",2023,Automatic,56.5 mpg,Tax: £180,"Mileage: 3,409",Petrol,white,X 1.0 VVT-i Edge x-shift Euro 6 (s/s) 5dr *2023 STOCK CLEARANCE NOW ON!*
32373,Toyota, C-HR,"£27,250",2023,Automatic,56.5 mpg,Tax: £170,"Mileage: 3,915",Hybrid,white,1.8 VVT-h GR SPORT CVT Euro 6 (s/s) 5dr *2023 STOCK CLEARANCE NOW ON!*
32374,Toyota, C-HR,"£22,250",2023,Automatic,57.7 mpg,Tax: £170,"Mileage: 6,500",Hybrid,white,1.8 VVT-h Icon CVT Euro 6 (s/s) 5dr *2023 STOCK CLEARANCE NOW ON!*
32375,Toyota, C-HR,"£24,000",2022,Automatic,57.7 mpg,Tax: £170,"Mileage: 7,110",Hybrid,white,1.8 VVT-h Design CVT Euro 6 (s/s) 5dr *2023 STOCK CLEARANCE NOW ON!*
32376,Toyota, Aygo,"£13,490",2022,Manual,58.9 mpg,Tax: £180,"Mileage: 9,353",Petrol,white,X 1.0 VVT-i Pure Euro 6 (s/s) 5dr *2023 STOCK CLEARANCE NOW ON!*
32377,Toyota, RAV4,"£34,250",2023,Automatic,48.7 mpg,Tax: £170,"Mileage: 9,786",Hybrid,white,4 2.5 VVT-h Excel CVT Euro 6 (s/s) 5dr Demonstration Car
32378,Toyota, C-HR,"£21,750",2021,Automatic,57.7 mpg,Tax: £170,"Mileage: 10,173",Hybrid,white,1.8 VVT-h Design CVT Euro 6 (s/s) 5dr *2023 STOCK CLEARANCE NOW ON!*
32379,Toyota, Supra,"£45,500",2023,Automatic,34.9 mpg,Tax: £180,"Mileage: 11,688",Petrol,white,3.0T GR Pro Auto Euro 6 (s/s) 3dr *2023 STOCK CLEARANCE NOW ON!*
32465,Toyota, C-HR,"£22,500",2022,Automatic,57.7 mpg,Tax: £170,"Mileage: 12,027",Hybrid,white,1.8 VVT-h Design CVT Euro 6 (s/s) 5dr *2023 STOCK CLEARANCE NOW ON!*
32466,Toyota, Corolla,"£18,500",2022,Automatic,62.8 mpg,Tax: £170,"Mileage: 18,728",Hybrid,white,1.8 VVT-h Icon Tech CVT Euro 6 (s/s) 5dr *2023 STOCK CLEARANCE NOW ON!*
32467,Toyota, Aygo,"£11,750",2019,Automatic,55.4 mpg,Tax: £180,"Mileage: 19,150",Petrol,white,1.0 VVT-i x-trend x-shift Euro 6 5dr *2023 STOCK CLEARANCE NOW ON!*
32468,Toyota, C-HR,"£20,750",2020,Automatic,57.7 mpg,Tax: £170,"Mileage: 22,034",Hybrid,white,1.8 VVT-h Excel CVT Euro 6 (s/s) 5dr BLACK FRIDAY SALE *NOW ON*
32469,Toyota, Yaris,"£7,440",2017,Manual,66.0 mpg,Tax: £0,"Mileage: 48,000",Petrol,white,"1.0 VVT-i Icon Euro 6 5dr (Safety Sense) R/CAMERA,1 Previous Owner"
32470,Toyota, C-HR,"£18,995",2021,Automatic,57.7 mpg,Tax: £170,"Mileage: 21,641",Hybrid,white,1.8 Hybrid Design 5dr CVT
32471,Toyota, Aygo,"£13,295",2020,Semi-Auto,55.4 mpg,Tax: £180,"Mileage: 12,585",Petrol,white,o 1.0 VVT-i X-Trend TSS 5dr x-shift
32472,Toyota, RAV4,"£16,990",2019,Automatic,56.5 mpg,Tax: £170,"Mileage: 90,000",Hybrid,white,4 2.5 VVT-h Design CVT Euro 6 (s/s) 5dr NAV+SENSOR/Radar-L-CONTROL/CAM
32555,Toyota, Land Cruiser,"£39,948",2018,Automatic,38.2 mpg,Tax: £180,"Mileage: 37,000",Diesel,white,2.8 D-4D INVINCIBLE 7 SEATER AUTO
32556,Toyota, C-HR,"£19,100",2020,Automatic,57.7 mpg,Tax: £170,"Mileage: 26,987",Hybrid,white,"1.8 VVT-h Excel SUV 5dr Petrol Hybrid CVT Euro 6 (s/s) (122 ps) Full Leather,Android Auto"
32557,Toyota, C-HR,"£17,000",2020,Automatic,53.3 mpg,Tax: £170,"Mileage: 51,997",Hybrid,white,"2.0 VVT-h Excel SUV 5dr Petrol Hybrid CVT Euro 6 (s/s) (184 ps) Full Leather,Android Auto"
32558,Toyota, RAV4,"£23,900",2019,Automatic,56.5 mpg,Tax: £170,"Mileage: 19,000",Hybrid,white,"4 2.5 VVT-h Design SUV 5dr Petrol Hybrid CVT Euro 6 (s/s) (218 ps) Android Auto,Apple CarPlay"
32559,Toyota, C-HR,"£18,600",2020,Automatic,58.9 mpg,Tax: £170,"Mileage: 21,124",Hybrid,white,"1.8 VVT-h Dynamic SUV 5dr Petrol Hybrid CVT Euro 6 (s/s) (122 ps) Android Auto,Apple CarPlay"
32560,Toyota, RAV4,"£24,100",2019,Automatic,49.6 mpg,Tax: £170,"Mileage: 43,998",Hybrid,white,"4 2.5 VVT-h Excel SUV 5dr Petrol Hybrid CVT 4WD Euro 6 (s/s) (222 ps) All Wheel Drive,Full Leather"
32561,Toyota, RAV4,"£18,700",2019,Automatic,56.5 mpg,Tax: £170,"Mileage: 56,133",Hybrid,white,"4 2.5 VVT-h Icon SUV 5dr Petrol Hybrid CVT Euro 6 (s/s) (218 ps) All Wheel Drive,Android Auto"
32562,Toyota, Corolla,"£15,300",2019,Automatic,72.4 mpg,Tax: £170,"Mileage: 70,519",Hybrid,white,"2.0 VVT-h Excel Touring Sports 5dr Petrol Hybrid CVT Euro 6 (s/s) (184 ps) Parking Pack,Full Leather"
32563,Toyota, C-HR,"£22,799",2022,Automatic,57.7 mpg,Tax: £170,"Mileage: 10,665",Hybrid,white,1.8 Hybrid Icon 5dr CVT
32643,Toyota, Yaris,"£24,091",2023,Automatic,68.9 mpg,Tax: £170,"Mileage: 1,000",Hybrid,white,s Cross 1.5 Hybrid Icon 5dr CVT
32644,Toyota, Yaris,"£21,089",2023,Automatic,68.9 mpg,Tax: £170,"Mileage: 2,000",Hybrid,white,s 1.5 Hybrid Design 5dr CVT
32645,Toyota, Yaris,"£20,021",2022,Automatic,68.9 mpg,Tax: £170,"Mileage: 2,944",Hybrid,white,s 1.5 Hybrid Icon 5dr CVT
