,brand,model,price,year,transmission,fuelConsumption,tax,mileage,fueltype,color,variant
29186,BMW, 1 Series,"£5,295",2010,Manual,62.8 mpg,Tax: £35,"Mileage: 64,000",Diesel,silver,118D SPORT
29187,BMW, 6 Series,"£9,000",2012,Automatic,51.4 mpg,Tax: £200,"Mileage: 126,710",Diesel,silver,3.0 640d M Sport Auto Euro 5 (s/s) 2dr £1435 OF OPTIONAL EXTRAS
29188,BMW, 4 Series,"£11,999",2015,Manual,57.6 mpg,Tax: £150,"Mileage: 79,400",Diesel,silver,2.0TD (184bhp) 420d xDrive M Sport (s/s) Gran Coupe - FULLY LOADED
29275,BMW, Z3,"£4,490",1997,Manual,29.1 mpg,Tax: £325,"Mileage: 100,000",Petrol,silver,2.8 // Z3 ROADSTER // 2d // 189 BHP // Px swap
29276,BMW, 3 Series,"£6,490",2003,Manual,31.0 mpg,Tax: £395,"Mileage: 105,000",Petrol,silver,E46 // 330CI CLUBSPORT // 2d // SSG // 3.0 228 BHP // px swap
29277,BMW, 1 Series,"£2,385",2011,Manual,62.8 mpg,Tax: £35,"Mileage: 108,783",Diesel,silver,"2.0 118d Sport Euro 5 (s/s) 5dr £35 TAX, LONG MOT, BARGAIN"
29278,BMW, 4 Series,"£13,000",2016,Automatic,48.7 mpg,Tax: £180,"Mileage: 79,000",Petrol,silver,2.0 420i M Sport Auto Euro 6 (s/s) 2dr MEDIA PACK-SAT NAV-F+R SENSORS
29279,BMW, X2,"£24,600",2020,Semi-Auto,38.7 mpg,Tax: £180,"Mileage: 7,104",Petrol,silver,sDrive 20i Sport 5dr Step Auto
29280,BMW, X3,"£2,480",2004,Automatic,23.7 mpg,Tax: £395,"Mileage: 118,000",Petrol,silver,2.5i SE Auto 4WD Euro 3 5dr
29281,BMW, 5 Series,"£2,490",2008,Automatic,40.9 mpg,Tax: £320,"Mileage: 149,900",Diesel,silver,2.0 520d SE Steptronic Euro 4 4dr
29282,BMW, 3 Series,"£15,654",2016,Semi-Auto,60.1 mpg,Tax: £150,"Mileage: 49,590",Diesel,silver,320d xDrive M Sport 4dr Step Auto
29362,BMW, 5 Series,"£15,995",2015,Semi-Auto,47.9 mpg,Tax: £240,"Mileage: 92,000",Diesel,silver,535d Luxury 5dr Step Auto
29363,BMW, i3,"£9,995",2014,Automatic,470.8 mpg,Tax: £0,"Mileage: 42,431",Hybrid,silver,Auto Euro 6 (s/s) 5dr (Range Extender)
29364,BMW, X3,"£18,495",2014,Automatic,47.9 mpg,Tax: £240,"Mileage: 56,000",Diesel,silver,3.0 30d SE Auto xDrive Euro 6 (s/s) 5dr
29365,BMW, X5,"£22,995",2014,Automatic,47.9 mpg,Tax: £240,"Mileage: 77,000",Diesel,silver,2.0 25d M Sport Auto xDrive Euro 6 (s/s) 5dr
29366,BMW, 1 Series,"£12,250",2016,Semi-Auto,74.3 mpg,Tax: £0,"Mileage: 41,709",Diesel,silver,118d SE 5dr Step Auto
29367,BMW, 1 Series,"£10,495",2015,Automatic,60.1 mpg,Tax: £150,"Mileage: 105,000",Diesel,silver,2.0 120d Xdrive M Sport
29368,BMW, 3 Series,"£7,995",2015,Manual,67.3 mpg,Tax: £35,"Mileage: 116,000",Diesel,silver,320d Se
29369,BMW, 2 Series,"£17,376",2019,Semi-Auto,38.7 mpg,Tax: £180,"Mileage: 32,597",Petrol,silver,218i M Sport 5dr Step Auto
29370,BMW, 6 Series,"£12,700",2014,Automatic,49.6 mpg,Tax: £200,"Mileage: 90,081",Diesel,silver,3.0 640D M SPORT GRAN COUPE 4d 309 BHP
29456,BMW, 5 Series,"£18,999",2016,Automatic,51.4 mpg,Tax: £200,"Mileage: 32,081",Diesel,silver,3.0 530D M SPORT 4d 255 BHP
29457,BMW, i8,"£35,994",2015,Automatic,134.5 mpg,Tax: £0,"Mileage: 49,000",Hybrid,silver,I8
29458,BMW, 3 Series,"£16,357",2016,Semi-Auto,53.3 mpg,Tax: £180,"Mileage: 65,948",Diesel,silver,330d M Sport 5dr Step Auto
29459,BMW, 3 Series,"£3,695",2008,Automatic,44.1 mpg,Tax: £240,"Mileage: 109,800",Petrol,silver,320I SE
29460,BMW, 2 Series,"£12,695",2015,Semi-Auto,64.2 mpg,Tax: £35,"Mileage: 45,529",Diesel,silver,218d Luxury 5dr Step Auto
29461,BMW, 4 Series,"£15,985",2016,Automatic,65.7 mpg,Tax: £35,"Mileage: 63,214",Diesel,silver,420d [190] M Sport 5dr Auto [Professional Media]
29462,BMW, 4 Series,"£13,770",2016,Automatic,53.3 mpg,Tax: £180,"Mileage: 82,000",Diesel,silver,3.0 430D M SPORT GRAN COUPE 4d 255 BHP
29546,BMW, 3 Series,"£2,195",2006,Manual,36.2 mpg,Tax: £315,"Mileage: 110,100",Petrol,silver,2.0 318Ci M Sport 2dr CONVERTABLE MODEL
29547,BMW, 3 Series,"£7,490",2007,Automatic,34.9 mpg,Tax: £365,"Mileage: 47,984",Petrol,silver,325i M Sport Step (BMW Profess
29548,BMW, X1,"£21,490",2018,Semi-Auto,35.3 mpg,Tax: £180,"Mileage: 14,899",Petrol,silver,1 xDrive 20i xLine 5dr Step Auto
29549,BMW, 2 Series,"£13,950",2015,Automatic,64.2 mpg,Tax: £35,"Mileage: 53,000",Diesel,silver,220d Luxury 2dr Step Auto
29550,BMW, X3,"£20,995",2016,Automatic,54.3 mpg,Tax: £180,"Mileage: 54,000",Diesel,silver,xDrive20d M Sport 5dr Step Auto
29551,BMW, Z4,"£3,500",2005,Manual,37.7 mpg,Tax: £320,"Mileage: 114,000",Petrol,silver,2.0i SE Euro 4 2dr STUNNING HIGH SPEC EXAMPLE FSH
29552,BMW, 3 Series,"£3,495",2003,Manual,36.2 mpg,Tax: £365,"Mileage: 138,000",Petrol,silver,2.0 318Ci 318 2dr VALUE FOR MONEY CONVERTIBLE
29553,BMW, 5 Series,"£5,495",2012,Automatic,60.1 mpg,Tax: £150,"Mileage: 142,000",Diesel,silver,2.0 520d SE Auto Euro 5 (s/s) 4dr STUNNING FULL SERVICE HISTORY
