,brand,model,price,year,transmission,fuelConsumption,tax,mileage,fueltype,color,variant
18277,Volvo, XC60,"£55,370",2023,Semi-Auto,35.8 mpg,Tax: £170,"Mileage: 3,825",Hybrid,grey,2.0 B5P Ultimate Dark 5dr AWD Geartronic
18278,Volvo, S60,"£40,870",2023,Automatic,39.8 mpg,Tax: £170,"Mileage: 4,231",Hybrid,grey,2.0 B5P Ultimate Dark 4dr AWD Auto
18279,Volvo, XC90,"£54,870",2023,Semi-Auto,39.8 mpg,Tax: £170,"Mileage: 5,123",Diesel,grey,2.0 B5D [235] Plus Dark 5dr AWD Geartronic
18280,Volvo, XC60,"£44,870",2022,Semi-Auto,44.8 mpg,Tax: £170,"Mileage: 6,101",Diesel,grey,2.0 B4D R DESIGN Pro 5dr AWD Geartronic
18281,Volvo, XC90,"£55,870",2023,Semi-Auto,32.5 mpg,Tax: £170,"Mileage: 7,696",Hybrid,grey,2.0 B5P Ultimate Dark 5dr AWD Geartronic
18282,Volvo, XC60,"£42,870",2021,Semi-Auto,44.8 mpg,Tax: £170,"Mileage: 7,951",Diesel,grey,2.0 B4D R DESIGN Pro 5dr AWD Geartronic
18283,Volvo, XC90,"£46,870",2021,Semi-Auto,100.9 mpg,Tax: £170,"Mileage: 13,418",Hybrid,grey,2.0 T8 Recharge PHEV R DESIGN 5dr AWD Auto
18284,Volvo, V60,"£24,870",2020,Semi-Auto,34.5 mpg,Tax: £180,"Mileage: 13,493",Petrol,grey,2.0 T4 [190] Momentum Plus 5dr Auto
18285,Volvo, XC60,"£42,250",2022,Semi-Auto,44.8 mpg,Tax: £170,"Mileage: 17,036",Diesel,grey,2.0 B4D Inscription Pro 5dr AWD Geartronic
18286,Volvo, XC40,"£25,100",2019,Semi-Auto,32.8 mpg,Tax: £180,"Mileage: 17,599",Petrol,grey,2.0 T4 Momentum 5dr AWD Geartronic
18367,Volvo, XC60,"£44,870",2022,Semi-Auto,108.7 mpg,Tax: £170,"Mileage: 22,333",Hybrid,grey,2.0 T8 Recharge PHEV R DESIGN Pro 5dr AWD Auto
18368,Volvo, XC40,"£23,870",2019,Semi-Auto,33.6 mpg,Tax: £180,"Mileage: 26,034",Petrol,grey,2.0 T4 Momentum Pro 5dr Geartronic
18369,Volvo, XC40,"£28,870",2021,Semi-Auto,134.5 mpg,Tax: £170,"Mileage: 26,194",Hybrid,grey,1.5 T5 Recharge PHEV R DESIGN 5dr Auto
18370,Volvo, V60,"£23,000",2019,Semi-Auto,40.9 mpg,Tax: £180,"Mileage: 28,109",Petrol,grey,2.0 T5 Momentum Pro 5dr Auto
18371,Volvo, S60,"£24,870",2020,Automatic,166.2 mpg,Tax: £170,"Mileage: 33,602",Hybrid,grey,2.0 T8 Hybrid R DESIGN Plus 4dr AWD Auto
18372,Volvo, XC90,"£66,980",2023,Semi-Auto,217.3 mpg,Tax: £170,"Mileage: 5,329",Hybrid,grey,2.0 T8 [455] RC PHEV Ultimate Dark 5dr AWD Gtron
18373,Volvo, V40,"£14,995",2019,Manual,46.3 mpg,Tax: £180,"Mileage: 24,485",Petrol,grey,2.0 T2 R-Design Edition Hatchback 5dr Petrol Manual Euro 6 (s/s) (122 ps)
18374,Volvo, XC60,"£41,950",2023,Automatic,44.1 mpg,Tax: £170,"Mileage: 4,867",Diesel,grey,2.0 B4D Plus Dark 5dr AWD Geartronic
18456,Volvo, XC40,"£39,950",2023,Automatic,134.5 mpg,Tax: £170,"Mileage: 8,000",Hybrid,grey,1.5 T5 Recharge PHEV Ultimate Dark 5dr Auto
18457,Volvo, XC40,"£32,950",2023,Automatic,37.2 mpg,Tax: £170,"Mileage: 14,059",Petrol,grey,2.0 B4P Plus Dark 5dr AWD Auto
18458,Volvo, XC60,"£24,450",2019,Automatic,34.0 mpg,Tax: £180,"Mileage: 38,891",Petrol,grey,2.0 T5 (250) Momentum 5dr Geartronic
18459,Volvo, XC60,"£27,950",2019,Automatic,46.3 mpg,Tax: £180,"Mileage: 48,509",Diesel,grey,2.0 B4D R DESIGN 5dr AWD Geartronic
18460,Volvo, XC60,"£18,950",2017,Automatic,49.6 mpg,Tax: £180,"Mileage: 52,381",Diesel,grey,D4 (190) R DESIGN Lux Nav 5dr AWD Geartronic
18461,Volvo, XC40,"£22,450",2020,Automatic,35.8 mpg,Tax: £180,"Mileage: 52,872",Petrol,grey,1.5 T3 (163) R DESIGN 5dr Geartronic
