,brand,model,price,year,transmission,fuelConsumption,tax,mileage,fueltype,color,variant
16915,Ford, Fiesta,"£12,726",2018,Semi-Auto,54.3 mpg,Tax: £180,"Mileage: 28,000",Petrol,grey,a 1.0 EcoBoost Titanium 5dr Auto
16916,Ford, Kuga,"£13,450",2018,Manual,54.3 mpg,Tax: £150,"Mileage: 35,528",Diesel,grey,a 1.5 TDCi Titanium 5dr 2WD
16917,Ford, Fiesta,"£12,357",2021,Manual,54.3 mpg,Tax: £180,"Mileage: 36,078",Petrol,grey,a 1.0 EcoBoost 95 ST-Line Edition 5dr
16918,Ford, Kuga,"£15,600",2018,Automatic,54.3 mpg,Tax: £180,"Mileage: 43,370",Diesel,grey,"2.0 TDCi ST-Line SUV 5dr Diesel Powershift AWD Euro 6 (s/s) (180 ps) Appearance Pack,All Wheel Driv"
16919,Ford, Mondeo,"£11,900",2019,Manual,65.7 mpg,Tax: £180,"Mileage: 55,389",Diesel,grey,"2.0 TDCi Titanium Edition Hatchback 5dr Diesel Manual Euro 6 (s/s) (150 ps) Full Leather,Android"
16920,Ford, Grand C-MAX,"£11,700",2017,Manual,54.3 mpg,Tax: £180,"Mileage: 31,338",Petrol,grey,"1.0T EcoBoost Titanium MPV 5dr Petrol Manual Euro 6 (s/s) (125 ps) Third Row Seats,Android Auto"
16921,Ford, Fiesta,"£11,200",2020,Manual,54.3 mpg,Tax: £180,"Mileage: 40,354",Petrol,grey,"1.0T EcoBoost Titanium X Hatchback 5dr Petrol Manual Euro 6 (s/s) (95 ps) Part Leather,Android Auto"
16922,Ford, EcoSport,"£11,100",2020,Manual,51.4 mpg,Tax: £180,"Mileage: 56,535",Petrol,grey,"1.0T EcoBoost GPF ST-Line SUV 5dr Petrol Manual Euro 6 (s/s) (125 ps) Part Leather,Android Auto"
16923,Ford, EcoSport,"£12,500",2020,Manual,52.3 mpg,Tax: £180,"Mileage: 31,005",Petrol,grey,"1.0T EcoBoost GPF ST-Line SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps) ST Style Pack,Part Leather"
17012,Ford, EcoSport,"£11,100",2020,Manual,51.4 mpg,Tax: £180,"Mileage: 56,535",Petrol,grey,"1.0T EcoBoost GPF ST-Line SUV 5dr Petrol Manual Euro 6 (s/s) (125 ps) Part Leather,Android Auto"
17013,Ford, Mondeo,"£11,900",2019,Manual,65.7 mpg,Tax: £180,"Mileage: 55,389",Diesel,grey,"2.0 TDCi Titanium Edition Hatchback 5dr Diesel Manual Euro 6 (s/s) (150 ps) Full Leather,Android"
17014,Ford, Fiesta,"£21,000",2022,Semi-Auto,53.3 mpg,Tax: £170,"Mileage: 4,890",Petrol,grey,a 1.0 EcoBoost Hbd mHEV 125 Titanium Vignal 5dr Auto
17015,Ford, Fiesta,"£22,499",2022,Manual,40.3 mpg,Tax: £180,"Mileage: 6,135",Petrol,grey,a 1.5 EcoBoost ST-3 5dr
17016,Ford, Focus,"£16,999",2022,Manual,55.4 mpg,Tax: £170,"Mileage: 7,192",Petrol,grey,s 1.0 EcoBoost Hybrid mHEV 125 Titanium Edition 5dr
17017,Ford, Mondeo,"£24,699",2022,Automatic,47.1 mpg,Tax: £170,"Mileage: 8,343",Hybrid,grey,o 2.0 Hybrid ST-Line Edition 4dr Auto
17018,Ford, Fiesta,"£14,499",2021,Manual,54.3 mpg,Tax: £180,"Mileage: 10,569",Petrol,grey,a 1.0 EcoBoost 95 ST-Line Edition 5dr
17019,Ford, Focus,"£16,699",2020,Manual,52.3 mpg,Tax: £170,"Mileage: 22,724",Petrol,grey,s 1.0 EcoBoost Hybrid mHEV 125 Vignale Edition 5dr
17020,Ford, Fiesta,"£11,699",2018,Manual,57.7 mpg,Tax: £180,"Mileage: 25,633",Petrol,grey,a 1.0 EcoBoost 140 ST-Line 3dr
17021,Ford, Kuga,"£14,499",2017,Manual,45.6 mpg,Tax: £180,"Mileage: 38,391",Petrol,grey,a 1.5 EcoBoost ST-Line X 5dr 2WD
17108,Ford, Focus,"£13,000",2020,Manual,58.9 mpg,Tax: £180,"Mileage: 45,159",Petrol,grey,s 1.0 EcoBoost 125 Titanium X 5dr
17109,Ford, Kuga,"£15,000",2019,Manual,39.2 mpg,Tax: £180,"Mileage: 49,467",Petrol,grey,a 1.5 EcoBoost ST-Line X 5dr 2WD
17110,Ford, Kuga,"£23,799",2023,Manual,41.5 mpg,Tax: £180,"Mileage: 10,860",Petrol,grey,a 1.5 EcoBoost 150 Titanium Edition 5dr
17111,Ford, Fiesta,"£11,699",2018,Manual,58.9 mpg,Tax: £180,"Mileage: 8,397",Petrol,grey,a 1.0 EcoBoost Active 1 5dr
17112,Ford, Ka+,"£10,999",2019,Manual,47.9 mpg,Tax: £180,"Mileage: 15,980",Petrol,grey,+ 1.2 85 Zetec 5dr
17113,Ford, Fiesta,"£12,990",2021,Manual,54.3 mpg,Tax: £170,"Mileage: 21,209",Petrol,grey,a 1.0 EcoBoost Hybrid mHEV 125 ST-Line X Edition 5dr
17114,Ford, Focus,"£16,995",2020,Automatic,47.9 mpg,Tax: £180,"Mileage: 13,721",Petrol,grey,1.5 EcoBoost 150 Titanium X 5dr Auto
17115,Ford, Fiesta,"£16,429",2020,Manual,51.4 mpg,Tax: £180,"Mileage: 16,281",Petrol,grey,1.0 EcoBoost 95 Active X Edition 5dr
